rental_id,rental_date,return_date,customer_lastname,store_id,rental_store_city,film_title,film_rental_duration,film_rental_rate,film_replacement_cost,film_rating
2189,2005-06-18 01:20:26.000,2005-06-25 00:30:26.000,KINDER,1,Lethbridge,BAREFOOT MANCHURIAN,6,2.99,15.99,G
2190,2005-06-18 01:29:51.000,2005-06-26 04:31:51.000,MARTINO,2,Woodridge,WASH HEAVENLY,7,4.99,22.99,R
2191,2005-06-18 01:33:09.000,2005-06-19 20:18:09.000,BELL,1,Lethbridge,ROCKY WAR,4,4.99,17.99,PG-13
2192,2005-06-18 01:35:47.000,2005-06-23 23:38:47.000,RICKETTS,1,Lethbridge,HEAVENLY GUN,5,4.99,13.99,NC-17
2193,2005-06-18 01:38:45.000,2005-06-22 19:51:45.000,REYNOLDS,1,Lethbridge,DETAILS PACKER,4,4.99,17.99,R
2194,2005-06-18 01:41:37.000,2005-06-25 04:27:37.000,BLACK,1,Lethbridge,HANKY OCTOBER,5,2.99,26.99,NC-17
2195,2005-06-18 01:44:46.000,2005-06-25 20:50:46.000,LUCAS,1,Lethbridge,JET NEIGHBORS,7,4.99,14.99,R
2196,2005-06-18 01:47:07.000,2005-06-26 03:18:07.000,WELCH,1,Lethbridge,HOBBIT ALIEN,5,0.99,27.99,PG-13
2197,2005-06-18 01:50:27.000,2005-06-19 01:31:27.000,HAMILTON,1,Lethbridge,ROBBERY BRIGHT,4,0.99,21.99,R
2198,2005-06-18 01:51:22.000,2005-06-26 06:57:22.000,WEST,2,Woodridge,HOPE TOOTSIE,4,2.99,22.99,NC-17
2199,2005-06-18 01:57:56.000,2005-06-23 20:34:56.000,WAGNER,1,Lethbridge,AMELIE HELLFIGHTERS,4,4.99,23.99,R
2200,2005-06-18 01:59:16.000,2005-06-26 23:25:16.000,NGUYEN,1,Lethbridge,DOOM DANCING,4,0.99,13.99,R
2201,2005-06-18 02:08:27.000,2005-06-23 01:40:27.000,MEADOR,2,Woodridge,HAUNTING PIANIST,5,0.99,22.99,R
2202,2005-06-18 02:09:24.000,2005-06-26 07:17:24.000,RHODES,2,Woodridge,CONNECTICUT TRAMP,4,4.99,20.99,R
2203,2005-06-18 02:10:42.000,2005-06-22 06:25:42.000,CAMPBELL,2,Woodridge,EXTRAORDINARY CONQUERER,6,2.99,29.99,G
2204,2005-06-18 02:11:38.000,2005-06-24 00:28:38.000,MOTLEY,1,Lethbridge,DREAM PICKUP,6,2.99,18.99,PG
2205,2005-06-18 02:14:34.000,2005-06-25 05:11:34.000,MCALISTER,1,Lethbridge,EGYPT TENENBAUMS,3,0.99,11.99,PG
2206,2005-06-18 02:14:45.000,2005-06-24 23:20:45.000,LOVELACE,2,Woodridge,SILENCE KANE,7,0.99,23.99,R
2207,2005-06-18 02:19:21.000,2005-06-24 02:25:21.000,WOOD,2,Woodridge,ARMY FLINTSTONES,4,0.99,22.99,R
2208,2005-06-18 02:22:07.000,2005-06-23 07:24:07.000,CRAWFORD,1,Lethbridge,LAWLESS VISION,6,4.99,29.99,G
2209,2005-06-18 02:24:01.000,2005-06-22 04:13:01.000,JACKSON,2,Woodridge,LOSER HUSTLER,5,4.99,28.99,PG
2210,2005-06-18 02:27:01.000,2005-06-21 00:45:01.000,COLE,2,Woodridge,BADMAN DAWN,6,2.99,22.99,R
2211,2005-06-18 02:29:10.000,2005-06-22 02:02:10.000,PAYNE,1,Lethbridge,TOMORROW HUSTLER,3,2.99,21.99,R
2212,2005-06-18 02:36:10.000,2005-06-19 21:21:10.000,MARK,2,Woodridge,LOVELY JINGLE,3,2.99,18.99,PG
2213,2005-06-18 02:36:47.000,2005-06-23 05:02:47.000,GRIFFIN,1,Lethbridge,DARLING BREAKING,7,4.99,20.99,PG-13
2214,2005-06-18 02:44:37.000,2005-06-18 23:37:37.000,HUEY,1,Lethbridge,LOSE INCH,3,0.99,18.99,R
2215,2005-06-18 02:48:21.000,2005-06-22 01:03:21.000,ROMERO,1,Lethbridge,ICE CROSSING,5,2.99,28.99,R
2216,2005-06-18 03:08:17.000,2005-06-19 08:13:17.000,SCHWAB,1,Lethbridge,FIDELITY DEVIL,5,4.99,11.99,G
2217,2005-06-18 03:12:29.000,2005-06-20 06:08:29.000,CRUZ,1,Lethbridge,JUGGLER HARDLY,4,0.99,14.99,PG-13
2218,2005-06-18 03:13:13.000,2005-06-18 21:16:13.000,CARROLL,2,Woodridge,SHAKESPEARE SADDLE,6,2.99,26.99,PG-13
2219,2005-06-18 03:16:54.000,2005-06-22 01:29:54.000,CAUSEY,1,Lethbridge,HEAVEN FREEDOM,7,2.99,19.99,PG
2220,2005-06-18 03:21:36.000,2005-06-21 07:45:36.000,STANFIELD,1,Lethbridge,BILL OTHERS,6,2.99,12.99,PG
2221,2005-06-18 03:24:56.000,2005-06-22 08:27:56.000,FERGUSON,1,Lethbridge,STRANGELOVE DESIRE,4,0.99,27.99,NC-17
2222,2005-06-18 03:26:23.000,2005-06-26 08:50:23.000,TAYLOR,1,Lethbridge,STAMPEDE DISTURBING,5,0.99,26.99,R
2223,2005-06-18 03:27:03.000,2005-06-27 09:19:03.000,SATTERFIELD,1,Lethbridge,THIEF PELICAN,5,4.99,28.99,PG-13
2224,2005-06-18 03:33:58.000,2005-06-18 22:10:58.000,NICHOLS,1,Lethbridge,EXPENDABLE STALLION,3,0.99,14.99,PG
2225,2005-06-18 03:35:40.000,2005-06-23 03:05:40.000,BARCLAY,1,Lethbridge,NETWORK PEAK,5,2.99,23.99,PG-13
2226,2005-06-18 03:39:56.000,2005-06-24 07:26:56.000,HARVEY,1,Lethbridge,SATURDAY LAMBS,3,4.99,28.99,G
2227,2005-06-18 03:43:23.000,2005-06-19 05:55:23.000,LAWSON,1,Lethbridge,SHOW LORD,3,4.99,24.99,PG-13
2228,2005-06-18 03:44:50.000,2005-06-23 00:28:50.000,BALES,2,Woodridge,BUTTERFLY CHOCOLAT,3,0.99,17.99,G
2229,2005-06-18 03:50:18.000,2005-06-26 07:16:18.000,GREEN,2,Woodridge,NEWTON LABYRINTH,4,0.99,9.99,PG
2230,2005-06-18 03:50:49.000,2005-06-25 01:12:49.000,HOLLAND,1,Lethbridge,CONTROL ANTHEM,7,4.99,9.99,G
2231,2005-06-18 03:52:14.000,2005-06-23 06:52:14.000,GREEN,2,Woodridge,KANE EXORCIST,5,0.99,18.99,R
2232,2005-06-18 03:54:31.000,2005-06-22 07:29:31.000,SANCHEZ,2,Woodridge,LOVERBOY ATTACKS,7,0.99,19.99,PG-13
2233,2005-06-18 03:57:36.000,2005-06-21 09:42:36.000,WRIGHT,1,Lethbridge,PERSONAL LADYBUGS,3,0.99,19.99,PG-13
2234,2005-06-18 04:01:28.000,2005-06-24 04:55:28.000,LANE,2,Woodridge,BALLROOM MOCKINGBIRD,6,0.99,29.99,G
2235,2005-06-18 04:08:50.000,2005-06-27 07:58:50.000,CLARK,2,Woodridge,SALUTE APOLLO,4,2.99,29.99,R
2236,2005-06-18 04:12:33.000,2005-06-23 04:07:33.000,SELBY,2,Woodridge,SWEDEN SHINING,6,4.99,19.99,PG
2237,2005-06-18 04:17:44.000,2005-06-27 09:08:44.000,CARR,2,Woodridge,HANDICAP BOONDOCK,4,0.99,28.99,R
2238,2005-06-18 04:22:06.000,2005-06-27 03:29:06.000,BREWER,2,Woodridge,NOON PAPI,5,2.99,12.99,G
2239,2005-06-18 04:23:54.000,2005-06-26 00:12:54.000,NEUMANN,2,Woodridge,WEDDING APOLLO,3,0.99,14.99,PG
2240,2005-06-18 04:28:27.000,2005-06-22 07:48:27.000,MURRAY,2,Woodridge,FERRIS MOTHER,3,2.99,13.99,PG
2241,2005-06-18 04:31:41.000,2005-06-24 22:34:41.000,RUNYON,2,Woodridge,DALMATIONS SWEDEN,4,0.99,25.99,PG
2242,2005-06-18 04:32:28.000,2005-06-24 03:26:28.000,RICE,2,Woodridge,HORROR REIGN,3,0.99,25.99,R
2243,2005-06-18 04:33:03.000,2005-06-23 04:14:03.000,SPEAR,1,Lethbridge,ELEPHANT TROJAN,4,4.99,24.99,PG-13
2244,2005-06-18 04:46:33.000,2005-06-20 04:28:33.000,KIM,2,Woodridge,SHREK LICENSE,7,2.99,15.99,PG-13
2245,2005-06-18 04:52:59.000,2005-06-24 05:07:59.000,CHAVEZ,2,Woodridge,FOOL MOCKINGBIRD,3,4.99,24.99,PG
2246,2005-06-18 04:54:29.000,2005-06-22 09:14:29.000,RALSTON,1,Lethbridge,VAMPIRE WHALE,4,4.99,11.99,NC-17
2248,2005-06-18 04:59:48.000,2005-06-19 08:51:48.000,CULP,1,Lethbridge,HOTEL HAPPINESS,6,4.99,28.99,PG-13
2249,2005-06-18 05:03:08.000,2005-06-26 05:43:08.000,MCKINNEY,1,Lethbridge,ANACONDA CONFESSIONS,3,0.99,9.99,R
2250,2005-06-18 05:03:36.000,2005-06-22 02:25:36.000,MILLER,1,Lethbridge,TELEMARK HEARTBREAKERS,6,2.99,9.99,PG-13
2251,2005-06-18 05:05:08.000,2005-06-23 08:34:08.000,GORDON,2,Woodridge,FISH OPUS,4,2.99,22.99,R
2252,2005-06-18 05:05:18.000,2005-06-21 08:19:18.000,BALES,1,Lethbridge,HORN WORKING,4,2.99,23.99,PG
2253,2005-06-18 05:11:43.000,2005-06-25 03:30:43.000,MURRAY,2,Woodridge,SMOOCHY CONTROL,7,0.99,18.99,R
2254,2005-06-18 05:15:14.000,2005-06-27 04:10:14.000,OBRIEN,1,Lethbridge,DOOM DANCING,4,0.99,13.99,R
2255,2005-06-18 05:21:12.000,2005-06-26 09:19:12.000,IRBY,2,Woodridge,AFRICAN EGG,6,2.99,22.99,G
2256,2005-06-18 05:21:56.000,2005-06-27 02:06:56.000,FOSTER,2,Woodridge,HAUNTING PIANIST,5,0.99,22.99,R
2257,2005-06-18 05:29:52.000,2005-06-22 00:19:52.000,SCOTT,2,Woodridge,NIGHTMARE CHILL,3,4.99,25.99,PG
2258,2005-06-18 05:30:36.000,2005-06-24 09:09:36.000,LAMBERT,2,Woodridge,ZOOLANDER FICTION,5,2.99,28.99,R
2259,2005-06-18 05:37:45.000,2005-06-21 01:51:45.000,MATTOX,1,Lethbridge,TITANS JERK,4,4.99,11.99,PG
2260,2005-06-18 05:38:36.000,2005-06-20 08:08:36.000,RHODES,1,Lethbridge,MUSCLE BRIGHT,7,2.99,23.99,G
2261,2005-06-18 05:46:15.000,2005-06-24 05:06:15.000,CROMWELL,2,Woodridge,GRIT CLOCKWORK,3,0.99,21.99,PG
2262,2005-06-18 05:49:46.000,2005-06-20 00:25:46.000,MCCOY,1,Lethbridge,TRANSLATION SUMMER,4,0.99,10.99,PG-13
2263,2005-06-18 05:57:47.000,2005-06-20 06:13:47.000,MILNER,1,Lethbridge,REAR TRADING,6,0.99,23.99,NC-17
2264,2005-06-18 05:58:45.000,2005-06-19 00:57:45.000,WELCH,2,Woodridge,APACHE DIVINE,5,4.99,16.99,NC-17
2265,2005-06-18 06:03:27.000,2005-06-20 01:16:27.000,WADE,1,Lethbridge,PHANTOM GLORY,6,2.99,17.99,NC-17
2266,2005-06-18 06:05:02.000,2005-06-20 06:54:02.000,MILNER,2,Woodridge,MERMAID INSECTS,5,4.99,20.99,NC-17
2267,2005-06-18 06:10:23.000,2005-06-20 00:39:23.000,MCCOY,2,Woodridge,ILLUSION AMELIE,4,0.99,15.99,R
2268,2005-06-18 06:13:41.000,2005-06-22 08:53:41.000,CLARK,1,Lethbridge,WAR NOTTING,7,4.99,26.99,G
2269,2005-06-18 06:20:54.000,2005-06-25 04:51:54.000,FRANCISCO,1,Lethbridge,PILOT HOOSIERS,6,2.99,17.99,PG
2270,2005-06-18 06:29:01.000,2005-06-26 07:21:01.000,OCAMPO,2,Woodridge,SABRINA MIDNIGHT,5,4.99,11.99,PG
2271,2005-06-18 06:29:52.000,2005-06-21 09:46:52.000,HOLMES,2,Woodridge,LOLA AGENT,4,4.99,24.99,PG
2272,2005-06-18 06:29:53.000,2005-06-23 10:58:53.000,CINTRON,1,Lethbridge,FAMILY SWEET,4,0.99,24.99,R
2273,2005-06-18 06:30:02.000,2005-06-20 07:07:02.000,THRASHER,2,Woodridge,WIFE TURN,3,4.99,27.99,NC-17
2274,2005-06-18 06:31:15.000,2005-06-21 01:24:15.000,SALISBURY,2,Woodridge,PATIENT SISTER,7,0.99,29.99,NC-17
2275,2005-06-18 06:31:29.000,2005-06-24 10:04:29.000,NGO,1,Lethbridge,NATIONAL STORY,4,2.99,19.99,NC-17
2276,2005-06-18 06:33:48.000,2005-06-25 00:50:48.000,HIATT,1,Lethbridge,DRIFTER COMMANDMENTS,5,4.99,18.99,PG-13
2277,2005-06-18 06:35:03.000,2005-06-19 01:26:03.000,GARZA,1,Lethbridge,SPEAKEASY DATE,6,2.99,22.99,PG-13
2278,2005-06-18 06:37:57.000,2005-06-22 10:57:57.000,ROBB,2,Woodridge,DRUMS DYNAMITE,6,0.99,11.99,PG
2279,2005-06-18 06:38:22.000,2005-06-27 07:16:22.000,OLVERA,2,Woodridge,HOME PITY,7,4.99,15.99,R
2280,2005-06-18 06:46:54.000,2005-06-26 09:48:54.000,CORNISH,2,Woodridge,ZHIVAGO CORE,6,0.99,10.99,NC-17
2281,2005-06-18 06:47:29.000,2005-06-20 10:27:29.000,FRANCISCO,2,Woodridge,TRUMAN CRAZY,7,4.99,9.99,G
2282,2005-06-18 06:48:23.000,2005-06-24 11:04:23.000,FISHER,2,Woodridge,WARDROBE PHANTOM,6,2.99,19.99,G
2283,2005-06-18 06:56:06.000,2005-06-19 05:11:06.000,RHOADS,2,Woodridge,HYSTERICAL GRAIL,5,4.99,19.99,PG
2284,2005-06-18 06:59:51.000,2005-06-24 04:58:51.000,STANLEY,2,Woodridge,MODERN DORADO,3,0.99,20.99,PG
2285,2005-06-18 07:00:54.000,2005-06-25 08:58:54.000,BOWENS,1,Lethbridge,COLDBLOODED DARLING,7,4.99,27.99,G
2286,2005-06-18 07:02:32.000,2005-06-27 12:33:32.000,MILES,2,Woodridge,CHAMPION FLATLINERS,4,4.99,21.99,PG
2287,2005-06-18 07:04:36.000,2005-06-27 03:00:36.000,BAUGH,1,Lethbridge,FLATLINERS KILLER,5,2.99,29.99,G
2288,2005-06-18 07:23:17.000,2005-06-26 07:44:17.000,MORENO,2,Woodridge,CROSSROADS CASUALTIES,5,2.99,20.99,G
2289,2005-06-18 07:29:43.000,2005-06-24 11:16:43.000,DOUGLASS,1,Lethbridge,HUNTING MUSKETEERS,6,2.99,24.99,NC-17
2290,2005-06-18 07:34:37.000,2005-06-26 11:45:37.000,TUBBS,2,Woodridge,ATTACKS HATE,5,4.99,21.99,PG-13
2291,2005-06-18 07:36:46.000,2005-06-26 04:57:46.000,QUIGLEY,2,Woodridge,SUIT WALLS,3,4.99,12.99,R
2292,2005-06-18 07:37:48.000,2005-06-20 02:45:48.000,HUNTER,2,Woodridge,ARIZONA BANG,3,2.99,28.99,PG
2293,2005-06-18 07:45:03.000,2005-06-24 08:12:03.000,SNYDER,1,Lethbridge,PURPLE MOVIE,4,2.99,9.99,R
2294,2005-06-18 07:46:34.000,2005-06-22 12:34:34.000,WATSON,1,Lethbridge,IMPOSSIBLE PREJUDICE,7,4.99,11.99,NC-17
2295,2005-06-18 07:56:18.000,2005-06-21 07:10:18.000,WALLACE,2,Woodridge,RANGE MOONWALKER,3,4.99,25.99,PG
2296,2005-06-18 08:10:42.000,2005-06-20 12:26:42.000,DEVORE,1,Lethbridge,YENTL IDAHO,5,4.99,11.99,R
2297,2005-06-18 08:17:41.000,2005-06-26 05:08:41.000,OWENS,1,Lethbridge,JUGGLER HARDLY,4,0.99,14.99,PG-13
2298,2005-06-18 08:18:29.000,2005-06-24 11:51:29.000,SLEDGE,1,Lethbridge,EDGE KISSING,5,4.99,9.99,NC-17
2299,2005-06-18 08:18:52.000,2005-06-26 11:48:52.000,YOUNG,2,Woodridge,VIRGINIAN PLUTO,5,0.99,22.99,R
2300,2005-06-18 08:22:34.000,2005-06-24 04:51:34.000,HOLT,2,Woodridge,GENTLEMEN STAGE,6,2.99,22.99,NC-17
2301,2005-06-18 08:24:03.000,2005-06-25 10:31:03.000,LOWE,1,Lethbridge,CROOKED FROGMEN,6,0.99,27.99,PG-13
2302,2005-06-18 08:27:33.000,2005-06-22 02:46:33.000,PEREZ,1,Lethbridge,HARRY IDAHO,5,4.99,18.99,PG-13
2303,2005-06-18 08:27:59.000,2005-06-22 10:58:59.000,WAGGONER,2,Woodridge,FREAKY POCUS,7,2.99,16.99,R
2304,2005-06-18 08:30:15.000,2005-06-23 06:17:15.000,THRASHER,1,Lethbridge,SEATTLE EXPECATIONS,4,4.99,18.99,PG-13
2305,2005-06-18 08:31:18.000,2005-06-24 06:18:18.000,BLACK,2,Woodridge,CHANCE RESURRECTION,3,2.99,22.99,R
2306,2005-06-18 08:33:23.000,2005-06-27 10:01:23.000,PAINE,2,Woodridge,AUTUMN CROW,3,4.99,13.99,G
2307,2005-06-18 08:34:59.000,2005-06-23 04:42:59.000,PARKER,1,Lethbridge,ZORRO ARK,3,4.99,18.99,NC-17
2308,2005-06-18 08:41:48.000,2005-06-22 03:36:48.000,SMITH,1,Lethbridge,ATTACKS HATE,5,4.99,21.99,PG-13
2309,2005-06-18 08:43:24.000,2005-06-20 03:56:24.000,MCCARTER,2,Woodridge,CHAINSAW UPTOWN,6,0.99,25.99,PG
2310,2005-06-18 08:45:59.000,2005-06-26 05:06:59.000,MOELLER,2,Woodridge,MEMENTO ZOOLANDER,4,4.99,11.99,NC-17
2311,2005-06-18 08:51:29.000,2005-06-25 07:51:29.000,DEAN,1,Lethbridge,WONDERFUL DROP,3,2.99,20.99,NC-17
2312,2005-06-18 08:55:46.000,2005-06-24 04:34:46.000,RUIZ,2,Woodridge,BORROWERS BEDAZZLED,7,0.99,22.99,G
2313,2005-06-18 08:56:45.000,2005-06-26 10:30:45.000,COUGHLIN,1,Lethbridge,POLLOCK DELIVERANCE,5,2.99,14.99,PG
2314,2005-06-18 09:03:19.000,2005-06-19 12:14:19.000,DUNN,1,Lethbridge,INTOLERABLE INTENTIONS,6,4.99,20.99,PG-13
2315,2005-06-18 09:03:39.000,2005-06-22 11:18:39.000,MACKENZIE,1,Lethbridge,MURDER ANTITRUST,6,2.99,11.99,PG
2316,2005-06-18 09:04:59.000,2005-06-20 09:39:59.000,RODRIQUEZ,1,Lethbridge,BLOOD ARGONAUTS,3,0.99,13.99,G
2317,2005-06-18 09:12:18.000,2005-06-21 05:50:18.000,ANDREW,2,Woodridge,GARDEN ISLAND,3,4.99,21.99,G
2318,2005-06-18 09:13:54.000,2005-06-23 07:19:54.000,BALES,2,Woodridge,LABYRINTH LEAGUE,6,2.99,24.99,PG-13
2319,2005-06-18 09:24:22.000,2005-06-26 14:12:22.000,CAUSEY,2,Woodridge,FORWARD TEMPLE,6,2.99,25.99,NC-17
2320,2005-06-18 09:24:50.000,2005-06-24 07:59:50.000,WALDROP,2,Woodridge,CELEBRITY HORN,7,0.99,24.99,PG-13
2321,2005-06-18 09:42:42.000,2005-06-25 14:28:42.000,NETTLES,2,Woodridge,DROP WATERFRONT,6,4.99,20.99,R
2322,2005-06-18 09:44:21.000,2005-06-25 09:29:21.000,WILLIAMSON,2,Woodridge,HEAVYWEIGHTS BEAST,6,4.99,25.99,G
2323,2005-06-18 09:55:02.000,2005-06-23 07:19:02.000,ROGERS,2,Woodridge,AUTUMN CROW,3,4.99,13.99,G
2324,2005-06-18 10:00:33.000,2005-06-23 14:10:33.000,SOTO,1,Lethbridge,PANTHER REDS,5,4.99,22.99,NC-17
2325,2005-06-18 10:08:07.000,2005-06-21 15:07:07.000,RUNYON,2,Woodridge,COAST RAINBOW,4,0.99,20.99,PG
2326,2005-06-18 10:14:22.000,2005-06-24 07:01:22.000,WATKINS,2,Woodridge,STAGECOACH ARMAGEDDON,5,4.99,25.99,R
2327,2005-06-18 10:16:40.000,2005-06-20 15:06:40.000,CHISHOLM,2,Woodridge,EYES DRIVING,4,2.99,13.99,PG-13
2328,2005-06-18 10:17:21.000,2005-06-21 04:18:21.000,CHEATHAM,1,Lethbridge,KISSING DOLLS,3,4.99,9.99,R
2329,2005-06-18 10:22:52.000,2005-06-20 12:03:52.000,STANFIELD,2,Woodridge,TRADING PINOCCHIO,6,4.99,22.99,PG
2330,2005-06-18 10:41:19.000,2005-06-25 10:48:19.000,HEATON,1,Lethbridge,VAMPIRE WHALE,4,4.99,11.99,NC-17
2331,2005-06-18 10:50:09.000,2005-06-25 14:30:09.000,MORRISON,2,Woodridge,FROGMEN BREAKING,5,0.99,17.99,R
2332,2005-06-18 10:53:51.000,2005-06-24 12:06:51.000,RAMOS,1,Lethbridge,INTERVIEW LIAISONS,4,4.99,17.99,R
2333,2005-06-18 10:55:54.000,2005-06-25 07:09:54.000,SUTTON,2,Woodridge,KWAI HOMEWARD,5,0.99,25.99,PG-13
2334,2005-06-18 10:56:24.000,2005-06-22 10:38:24.000,FERNANDEZ,2,Woodridge,PHILADELPHIA WIFE,7,4.99,16.99,PG-13
2335,2005-06-18 10:59:36.000,2005-06-26 06:42:36.000,CULP,2,Woodridge,SUNDANCE INVASION,5,0.99,21.99,NC-17
2336,2005-06-18 11:00:05.000,2005-06-25 06:02:05.000,WELLS,2,Woodridge,STORM HAPPINESS,6,0.99,28.99,NC-17
2337,2005-06-18 11:15:27.000,2005-06-26 06:59:27.000,VANHORN,1,Lethbridge,WORDS HUNTER,3,2.99,13.99,PG
2338,2005-06-18 11:24:54.000,2005-06-19 07:34:54.000,CURLEY,1,Lethbridge,PRESIDENT BANG,6,4.99,12.99,PG
2339,2005-06-18 11:29:22.000,2005-06-21 10:29:22.000,RHODES,1,Lethbridge,BIKINI BORROWERS,7,4.99,26.99,NC-17
2340,2005-06-18 11:30:56.000,2005-06-23 06:00:56.000,ROSE,2,Woodridge,HIGHBALL POTTER,6,0.99,10.99,R
2341,2005-06-18 11:35:30.000,2005-06-27 11:56:30.000,WRIGHT,1,Lethbridge,CHASING FIGHT,7,4.99,21.99,PG
2342,2005-06-18 11:42:40.000,2005-06-20 14:40:40.000,RICE,2,Woodridge,INVASION CYCLONE,5,2.99,12.99,PG
2343,2005-06-18 11:46:26.000,2005-06-22 11:37:26.000,ROBINSON,1,Lethbridge,WYOMING STORM,6,4.99,29.99,PG-13
2344,2005-06-18 12:01:47.000,2005-06-19 11:56:47.000,SANBORN,2,Woodridge,HUMAN GRAFFITI,3,2.99,22.99,NC-17
2345,2005-06-18 12:03:23.000,2005-06-22 14:25:23.000,DAVIS,1,Lethbridge,HANDICAP BOONDOCK,4,0.99,28.99,R
2346,2005-06-18 12:08:16.000,2005-06-27 15:02:16.000,GRIGSBY,2,Woodridge,MASSACRE USUAL,6,4.99,16.99,R
2347,2005-06-18 12:12:29.000,2005-06-23 14:03:29.000,CHAVEZ,1,Lethbridge,WONKA SEA,6,2.99,24.99,NC-17
2348,2005-06-18 12:15:43.000,2005-06-24 14:03:43.000,AQUINO,2,Woodridge,SHOOTIST SUPERFLY,6,0.99,22.99,PG-13
2349,2005-06-18 12:25:14.000,2005-06-19 11:24:14.000,BESS,1,Lethbridge,FRENCH HOLIDAY,5,4.99,22.99,PG
2350,2005-06-18 12:25:29.000,2005-06-23 11:35:29.000,SAUER,1,Lethbridge,DURHAM PANKY,6,4.99,14.99,R
2351,2005-06-18 12:27:57.000,2005-06-23 16:14:57.000,MEYER,1,Lethbridge,OUTBREAK DIVINE,6,0.99,12.99,NC-17
2352,2005-06-18 12:40:15.000,2005-06-22 07:07:15.000,HANNON,1,Lethbridge,INSTINCT AIRPORT,4,2.99,21.99,PG
2353,2005-06-18 12:53:25.000,2005-06-19 13:53:25.000,LAWTON,1,Lethbridge,QUILLS BULL,4,4.99,19.99,R
2354,2005-06-18 12:54:18.000,2005-06-26 07:23:18.000,BENNETT,1,Lethbridge,MYSTIC TRUMAN,5,0.99,19.99,NC-17
2355,2005-06-18 12:57:06.000,2005-06-26 07:32:06.000,WEBB,2,Woodridge,SHOCK CABIN,7,2.99,15.99,PG-13
2356,2005-06-18 12:59:23.000,2005-06-21 10:12:23.000,WILES,2,Woodridge,JAWBREAKER BROOKLYN,5,0.99,15.99,PG
2357,2005-06-18 12:59:41.000,2005-06-26 16:40:41.000,STILL,2,Woodridge,EXCITEMENT EVE,3,0.99,20.99,G
2358,2005-06-18 13:00:51.000,2005-06-26 12:58:51.000,LYMAN,2,Woodridge,GRAPES FURY,4,0.99,20.99,G
2359,2005-06-18 13:04:42.000,2005-06-25 11:52:42.000,FIELDS,1,Lethbridge,PICKUP DRIVING,3,2.99,23.99,G
2360,2005-06-18 13:11:13.000,2005-06-23 15:32:13.000,MORGAN,2,Woodridge,AIRPORT POLLOCK,6,4.99,15.99,R
2361,2005-06-18 13:19:05.000,2005-06-23 07:59:05.000,KNOTT,2,Woodridge,SEATTLE EXPECATIONS,4,4.99,18.99,PG-13
2362,2005-06-18 13:31:15.000,2005-06-19 12:35:15.000,TROUTMAN,2,Woodridge,NECKLACE OUTBREAK,3,0.99,21.99,PG
2363,2005-06-18 13:33:59.000,2005-06-19 17:40:59.000,SMITH,1,Lethbridge,SAVANNAH TOWN,5,0.99,25.99,PG-13
2364,2005-06-18 13:37:32.000,2005-06-23 14:18:32.000,VINES,2,Woodridge,NONE SPIKING,3,0.99,18.99,NC-17
2365,2005-06-18 13:45:34.000,2005-06-21 12:12:34.000,HARKINS,1,Lethbridge,PITY BOUND,5,4.99,19.99,NC-17
2366,2005-06-18 13:46:39.000,2005-06-23 18:49:39.000,HUDSON,2,Woodridge,FEUD FROGMEN,6,0.99,29.99,R
2367,2005-06-18 14:00:31.000,2005-06-22 14:45:31.000,MENA,2,Woodridge,TIGHTS DAWN,5,0.99,14.99,R
2368,2005-06-18 14:10:27.000,2005-06-23 10:49:27.000,DIAZ,2,Woodridge,DIVIDE MONSTER,6,2.99,13.99,PG-13
2369,2005-06-18 14:25:29.000,2005-06-23 18:45:29.000,TURNER,1,Lethbridge,FORWARD TEMPLE,6,2.99,25.99,NC-17
2370,2005-06-18 14:29:54.000,2005-06-24 10:23:54.000,MEADOR,1,Lethbridge,MISSION ZOOLANDER,3,4.99,26.99,PG-13
2371,2005-06-18 14:35:29.000,2005-06-22 09:38:29.000,BOWMAN,2,Woodridge,ARMAGEDDON LOST,5,0.99,10.99,G
2372,2005-06-18 14:37:37.000,2005-06-21 08:40:37.000,ALEXANDER,1,Lethbridge,FURY MURDER,3,0.99,28.99,PG-13
2373,2005-06-18 14:37:57.000,2005-06-23 19:29:57.000,NOLEN,1,Lethbridge,MUSIC BOONDOCK,7,0.99,17.99,R
2374,2005-06-18 14:44:06.000,2005-06-22 17:14:06.000,JAMES,1,Lethbridge,MILLION ACE,4,4.99,16.99,PG-13
2375,2005-06-18 14:47:29.000,2005-06-26 13:52:29.000,JENSEN,2,Woodridge,IRON MOON,7,4.99,27.99,PG
2376,2005-06-18 14:55:30.000,2005-06-25 17:40:30.000,HITE,2,Woodridge,SINNERS ATLANTIS,7,2.99,19.99,PG-13
2377,2005-06-18 14:56:23.000,2005-06-27 12:36:23.000,ELLIOTT,2,Woodridge,SENSIBILITY REAR,7,4.99,15.99,PG
2378,2005-06-18 14:57:49.000,2005-06-26 18:23:49.000,STEPP,1,Lethbridge,NAME DETECTIVE,5,4.99,11.99,PG-13
2379,2005-06-18 14:59:39.000,2005-06-24 13:26:39.000,DUGGAN,1,Lethbridge,MOON BUNCH,7,0.99,20.99,PG
2380,2005-06-18 15:00:04.000,2005-06-24 13:29:04.000,HOLLAND,2,Woodridge,WATERFRONT DELIVERANCE,4,4.99,17.99,G
